method,rank,scenario_id,template_id,selection_reason,selected_build_id,session_id,mode,ego_collision,inconclusive,regression,execution_id,episode_cost,contributing_pattern_ids,new_pattern_id,target_observations_before_query,history_source_count,task_id,repeat
Random,8,4179901:S06:space_filling:4,fbrt_moving_lead,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,new-36db820dca294862d4f9cfce,1,[],,7,1,compact_regression_mobil_ref_to_rear_guard_off,9
Random,9,4179901:S08:space_filling:11,fbrt_cutin_then_brake,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,new-8db6f7bcc085016b1e731bb1,1,[],,8,1,compact_regression_mobil_ref_to_rear_guard_off,9
Random,10,4179901:S06:anchor_like:2,fbrt_moving_lead,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,new-c16b332f36b849770047762e,1,[],,9,1,compact_regression_mobil_ref_to_rear_guard_off,9
Random,11,4179901:S08:space_filling:10,fbrt_cutin_then_brake,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,new-e1d5f15804d15d5d0b28e5d2,1,[],,10,1,compact_regression_mobil_ref_to_rear_guard_off,9
Random,12,4179901:S05:anchor_like:1,fbrt_lane_change_rear,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,True,False,True,new-29c06bea3b77f61ef62cd56f,1,[],,11,1,compact_regression_mobil_ref_to_rear_guard_off,9
Random,13,4179901:S01:space_filling:8,fbrt_cutin,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,new-43ca5d2273ba57c454b7deff,1,[],,12,1,compact_regression_mobil_ref_to_rear_guard_off,9
Random,14,4179901:S05:anchor_like:0,fbrt_lane_change_rear,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,True,False,True,new-dbee18b7fc7044e5a74b6237,1,[],,13,1,compact_regression_mobil_ref_to_rear_guard_off,9
Random,15,4179901:S01:space_filling:6,fbrt_cutin,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,new-70554bf2271fa59d21af8575,1,[],,14,1,compact_regression_mobil_ref_to_rear_guard_off,9
Random,16,4179901:S05:space_filling:15,fbrt_lane_change_rear,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,True,False,True,new-0250bdb83e46ff83abf11e1d,1,[],,15,1,compact_regression_mobil_ref_to_rear_guard_off,9
Random,17,4179901:S01:space_filling:13,fbrt_cutin,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,new-ac330f3a5545cb3737152201,1,[],,16,1,compact_regression_mobil_ref_to_rear_guard_off,9
Random,18,4179901:S08:space_filling:13,fbrt_cutin_then_brake,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,new-288612112438dda6d7f1f545,1,[],,17,1,compact_regression_mobil_ref_to_rear_guard_off,9
Random,19,4179901:S05:space_filling:12,fbrt_lane_change_rear,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,True,False,True,new-b31a80b3641735aaf882b10d,1,[],,18,1,compact_regression_mobil_ref_to_rear_guard_off,9
Random,20,4179901:S01:space_filling:5,fbrt_cutin,seeded_random_without_replacement,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:Random:9,regression,False,False,False,new-720943cc28216ed79ef72303,1,[],,19,1,compact_regression_mobil_ref_to_rear_guard_off,9
HistoryRank-UCB-v2,1,4179901:S06:space_filling:14,fbrt_moving_lead,history_risk_percentile_ucb,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:HistoryRank-UCB-v2:0,regression,False,False,False,new-5b74c53cbf5ca4b31bfa8488,1,[],,0,1,compact_regression_mobil_ref_to_rear_guard_off,0
HistoryRank-UCB-v2,2,4179901:S05:anchor_like:1,fbrt_lane_change_rear,history_risk_percentile_ucb,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:HistoryRank-UCB-v2:0,regression,True,False,True,new-29c06bea3b77f61ef62cd56f,1,[],,1,1,compact_regression_mobil_ref_to_rear_guard_off,0
HistoryRank-UCB-v2,3,4179901:S02:space_filling:6,fbrt_cutout_static,history_risk_percentile_ucb,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:HistoryRank-UCB-v2:0,regression,False,False,False,new-eb509f0e55ec4127c6a49ac7,1,[],,2,1,compact_regression_mobil_ref_to_rear_guard_off,0
HistoryRank-UCB-v2,4,4179901:S08:space_filling:10,fbrt_cutin_then_brake,history_risk_percentile_ucb,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:HistoryRank-UCB-v2:0,regression,False,False,False,new-e1d5f15804d15d5d0b28e5d2,1,[],,3,1,compact_regression_mobil_ref_to_rear_guard_off,0
HistoryRank-UCB-v2,5,4179901:S01:space_filling:4,fbrt_cutin,history_risk_percentile_ucb,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:HistoryRank-UCB-v2:0,regression,False,False,False,new-6efeed6c33d239b14b022634,1,[],,4,1,compact_regression_mobil_ref_to_rear_guard_off,0
HistoryRank-UCB-v2,6,4179901:S05:space_filling:12,fbrt_lane_change_rear,history_risk_percentile_ucb,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:HistoryRank-UCB-v2:0,regression,True,False,True,new-b31a80b3641735aaf882b10d,1,[],,5,1,compact_regression_mobil_ref_to_rear_guard_off,0
HistoryRank-UCB-v2,7,4179901:S05:space_filling:8,fbrt_lane_change_rear,history_risk_percentile_ucb,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:HistoryRank-UCB-v2:0,regression,True,False,True,new-d9cd39d37757f224eccfdfed,1,[],,6,1,compact_regression_mobil_ref_to_rear_guard_off,0
HistoryRank-UCB-v2,8,4179901:S05:space_filling:4,fbrt_lane_change_rear,history_risk_percentile_ucb,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:HistoryRank-UCB-v2:0,regression,True,False,True,new-f50a868a6984e064b5213a43,1,[],,7,1,compact_regression_mobil_ref_to_rear_guard_off,0
HistoryRank-UCB-v2,9,4179901:S01:space_filling:12,fbrt_cutin,history_risk_percentile_ucb,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:HistoryRank-UCB-v2:0,regression,False,False,False,new-39b095b12cdf959d3021e4ec,1,[],,8,1,compact_regression_mobil_ref_to_rear_guard_off,0
HistoryRank-UCB-v2,10,4179901:S08:space_filling:13,fbrt_cutin_then_brake,history_risk_percentile_ucb,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:HistoryRank-UCB-v2:0,regression,False,False,False,new-288612112438dda6d7f1f545,1,[],,9,1,compact_regression_mobil_ref_to_rear_guard_off,0
HistoryRank-UCB-v2,11,4179901:S02:space_filling:10,fbrt_cutout_static,history_risk_percentile_ucb,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:HistoryRank-UCB-v2:0,regression,False,False,False,new-1ae47ee74aef007de41c5ca9,1,[],,10,1,compact_regression_mobil_ref_to_rear_guard_off,0
HistoryRank-UCB-v2,12,4179901:S06:space_filling:6,fbrt_moving_lead,history_risk_percentile_ucb,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:HistoryRank-UCB-v2:0,regression,False,False,False,new-9c4b9f7a1834c245ee6b7fa8,1,[],,11,1,compact_regression_mobil_ref_to_rear_guard_off,0
HistoryRank-UCB-v2,13,4179901:S05:space_filling:15,fbrt_lane_change_rear,history_risk_percentile_ucb,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:HistoryRank-UCB-v2:0,regression,True,False,True,new-0250bdb83e46ff83abf11e1d,1,[],,12,1,compact_regression_mobil_ref_to_rear_guard_off,0
HistoryRank-UCB-v2,14,4179901:S05:space_filling:10,fbrt_lane_change_rear,history_risk_percentile_ucb,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:HistoryRank-UCB-v2:0,regression,True,False,True,new-e7a946a18102b2dabddd5c1a,1,[],,13,1,compact_regression_mobil_ref_to_rear_guard_off,0
HistoryRank-UCB-v2,15,4179901:S05:space_filling:14,fbrt_lane_change_rear,history_risk_percentile_ucb,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:HistoryRank-UCB-v2:0,regression,True,False,True,new-223ad8b409679a9a93be5992,1,[],,14,1,compact_regression_mobil_ref_to_rear_guard_off,0
HistoryRank-UCB-v2,16,4179901:S05:space_filling:11,fbrt_lane_change_rear,history_risk_percentile_ucb,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:HistoryRank-UCB-v2:0,regression,True,False,True,new-a0c970db6dfd1ac82300fac0,1,[],,15,1,compact_regression_mobil_ref_to_rear_guard_off,0
HistoryRank-UCB-v2,17,4179901:S05:space_filling:9,fbrt_lane_change_rear,history_risk_percentile_ucb,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:HistoryRank-UCB-v2:0,regression,False,False,False,new-cc6207f2452e0497bd55f6aa,1,[],,16,1,compact_regression_mobil_ref_to_rear_guard_off,0
HistoryRank-UCB-v2,18,4179901:S01:space_filling:11,fbrt_cutin,history_risk_percentile_ucb,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:HistoryRank-UCB-v2:0,regression,False,False,False,new-319679923f158310cfcb4790,1,[],,17,1,compact_regression_mobil_ref_to_rear_guard_off,0
HistoryRank-UCB-v2,19,4179901:S02:anchor_like:1,fbrt_cutout_static,history_risk_percentile_ucb,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:HistoryRank-UCB-v2:0,regression,False,False,False,new-fdb6f4267524b4cd3fd9d456,1,[],,18,1,compact_regression_mobil_ref_to_rear_guard_off,0
HistoryRank-UCB-v2,20,4179901:S08:space_filling:5,fbrt_cutin_then_brake,history_risk_percentile_ucb,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:HistoryRank-UCB-v2:0,regression,False,False,False,new-89b3d76a7876350492650b2b,1,[],,19,1,compact_regression_mobil_ref_to_rear_guard_off,0
FailureDistance-v2,1,4179901:S01:space_filling:13,fbrt_cutin,nearest_observed_failure,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FailureDistance-v2:0,regression,False,False,False,new-ac330f3a5545cb3737152201,1,[],,0,1,compact_regression_mobil_ref_to_rear_guard_off,0
FailureDistance-v2,2,4179901:S02:space_filling:7,fbrt_cutout_static,nearest_observed_failure,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FailureDistance-v2:0,regression,False,False,False,new-aa5ac9f72853e9d7367cc2b4,1,[],,1,1,compact_regression_mobil_ref_to_rear_guard_off,0
FailureDistance-v2,3,4179901:S08:anchor_like:1,fbrt_cutin_then_brake,nearest_observed_failure,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FailureDistance-v2:0,regression,False,False,False,new-221274f749d6ebca1cbe0530,1,[],,2,1,compact_regression_mobil_ref_to_rear_guard_off,0
FailureDistance-v2,4,4179901:S06:anchor_like:3,fbrt_moving_lead,nearest_observed_failure,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FailureDistance-v2:0,regression,False,False,False,new-7cefe95e45976fe3066aa2da,1,[],,3,1,compact_regression_mobil_ref_to_rear_guard_off,0
FailureDistance-v2,5,4179901:S08:space_filling:10,fbrt_cutin_then_brake,nearest_observed_failure,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FailureDistance-v2:0,regression,False,False,False,new-e1d5f15804d15d5d0b28e5d2,1,[],,4,1,compact_regression_mobil_ref_to_rear_guard_off,0
FailureDistance-v2,6,4179901:S08:anchor_like:2,fbrt_cutin_then_brake,nearest_observed_failure,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FailureDistance-v2:0,regression,False,False,False,new-af3637b3a0efd12ac7582db0,1,[],,5,1,compact_regression_mobil_ref_to_rear_guard_off,0
FailureDistance-v2,7,4179901:S01:space_filling:12,fbrt_cutin,nearest_observed_failure,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FailureDistance-v2:0,regression,False,False,False,new-39b095b12cdf959d3021e4ec,1,[],,6,1,compact_regression_mobil_ref_to_rear_guard_off,0
FailureDistance-v2,8,4179901:S08:space_filling:4,fbrt_cutin_then_brake,nearest_observed_failure,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FailureDistance-v2:0,regression,False,False,False,new-c0e6953a545b4ae251c33061,1,[],,7,1,compact_regression_mobil_ref_to_rear_guard_off,0
FailureDistance-v2,9,4179901:S01:space_filling:14,fbrt_cutin,nearest_observed_failure,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FailureDistance-v2:0,regression,False,False,False,new-63076a04f75c8803637a2a4d,1,[],,8,1,compact_regression_mobil_ref_to_rear_guard_off,0
FailureDistance-v2,10,4179901:S05:anchor_like:2,fbrt_lane_change_rear,global_art_maximin,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FailureDistance-v2:0,regression,False,False,False,new-7cb08d1588f68aa3f60dc932,1,[],,9,1,compact_regression_mobil_ref_to_rear_guard_off,0
FailureDistance-v2,11,4179901:S02:space_filling:5,fbrt_cutout_static,nearest_observed_failure,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FailureDistance-v2:0,regression,False,False,False,new-d74f64a35f8405bb608307fb,1,[],,10,1,compact_regression_mobil_ref_to_rear_guard_off,0
FailureDistance-v2,12,4179901:S01:space_filling:7,fbrt_cutin,nearest_observed_failure,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FailureDistance-v2:0,regression,False,False,False,new-93e381a6117e07b17127d793,1,[],,11,1,compact_regression_mobil_ref_to_rear_guard_off,0
FailureDistance-v2,13,4179901:S06:space_filling:4,fbrt_moving_lead,nearest_observed_failure,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FailureDistance-v2:0,regression,False,False,False,new-36db820dca294862d4f9cfce,1,[],,12,1,compact_regression_mobil_ref_to_rear_guard_off,0
FailureDistance-v2,14,4179901:S02:space_filling:13,fbrt_cutout_static,nearest_observed_failure,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FailureDistance-v2:0,regression,False,False,False,new-b62266f0d438f63699b67059,1,[],,13,1,compact_regression_mobil_ref_to_rear_guard_off,0
FailureDistance-v2,15,4179901:S01:space_filling:5,fbrt_cutin,nearest_observed_failure,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FailureDistance-v2:0,regression,False,False,False,new-720943cc28216ed79ef72303,1,[],,14,1,compact_regression_mobil_ref_to_rear_guard_off,0
FailureDistance-v2,16,4179901:S06:space_filling:8,fbrt_moving_lead,nearest_observed_failure,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FailureDistance-v2:0,regression,False,False,False,new-5372730362ea9c6f74ac44a2,1,[],,15,1,compact_regression_mobil_ref_to_rear_guard_off,0
FailureDistance-v2,17,4179901:S06:space_filling:7,fbrt_moving_lead,nearest_observed_failure,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FailureDistance-v2:0,regression,False,False,False,new-744fa20ca27103f7e4f6de05,1,[],,16,1,compact_regression_mobil_ref_to_rear_guard_off,0
FailureDistance-v2,18,4179901:S08:space_filling:9,fbrt_cutin_then_brake,nearest_observed_failure,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FailureDistance-v2:0,regression,False,False,False,new-791851d58f5796c29b54119f,1,[],,17,1,compact_regression_mobil_ref_to_rear_guard_off,0
FailureDistance-v2,19,4179901:S01:anchor_like:3,fbrt_cutin,nearest_observed_failure,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FailureDistance-v2:0,regression,False,False,False,new-d0a4bace3e15e57d9ff5bba5,1,[],,18,1,compact_regression_mobil_ref_to_rear_guard_off,0
FailureDistance-v2,20,4179901:S05:space_filling:8,fbrt_lane_change_rear,global_art_maximin,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FailureDistance-v2:0,regression,True,False,True,new-d9cd39d37757f224eccfdfed,1,[],,19,1,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-NoMemory,1,4179901:S01:anchor_like:2,fbrt_cutin,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-NoMemory:0,regression,False,False,False,new-4bc3dcbce1d4b25cf285bcd6,1,[],,0,0,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-NoMemory,2,4179901:S02:anchor_like:1,fbrt_cutout_static,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-NoMemory:0,regression,False,False,False,new-fdb6f4267524b4cd3fd9d456,1,[],,1,0,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-NoMemory,3,4179901:S05:space_filling:13,fbrt_lane_change_rear,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-NoMemory:0,regression,False,False,False,new-bcf50174b61e44d25be4cb16,1,[],,2,0,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-NoMemory,4,4179901:S08:space_filling:13,fbrt_cutin_then_brake,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-NoMemory:0,regression,False,False,False,new-288612112438dda6d7f1f545,1,[],,3,0,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-NoMemory,5,4179901:S06:anchor_like:2,fbrt_moving_lead,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-NoMemory:0,regression,False,False,False,new-c16b332f36b849770047762e,1,[],,4,0,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-NoMemory,6,4179901:S05:space_filling:10,fbrt_lane_change_rear,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-NoMemory:0,regression,True,False,True,new-e7a946a18102b2dabddd5c1a,1,[],pat-f119a467120e50be,5,0,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-NoMemory,7,4179901:S05:anchor_like:3,fbrt_lane_change_rear,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-NoMemory:0,regression,True,False,True,new-17dc3f7c06772e582087d6ba,1,[],pat-a064c954b705ac4c,6,0,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-NoMemory,8,4179901:S05:space_filling:14,fbrt_lane_change_rear,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-NoMemory:0,regression,True,False,True,new-223ad8b409679a9a93be5992,1,[],pat-a883a02b1722b81e,7,0,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-NoMemory,9,4179901:S05:space_filling:6,fbrt_lane_change_rear,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-NoMemory:0,regression,True,False,True,new-7a934b5507d34555107bfe3f,1,[],pat-ca89034f45231ee9,8,0,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-NoMemory,10,4179901:S08:space_filling:4,fbrt_cutin_then_brake,global_art_maximin,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-NoMemory:0,regression,False,False,False,new-c0e6953a545b4ae251c33061,1,[],,9,0,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-NoMemory,11,4179901:S05:space_filling:12,fbrt_lane_change_rear,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-NoMemory:0,regression,True,False,True,new-b31a80b3641735aaf882b10d,1,[],pat-c7344cb0fdf4de48,10,0,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-NoMemory,12,4179901:S05:space_filling:4,fbrt_lane_change_rear,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-NoMemory:0,regression,True,False,True,new-f50a868a6984e064b5213a43,1,[],pat-e043c1eeb7e58485,11,0,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-NoMemory,13,4179901:S05:anchor_like:1,fbrt_lane_change_rear,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-NoMemory:0,regression,True,False,True,new-29c06bea3b77f61ef62cd56f,1,[],pat-5953004501c0097e,12,0,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-NoMemory,14,4179901:S05:space_filling:8,fbrt_lane_change_rear,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-NoMemory:0,regression,True,False,True,new-d9cd39d37757f224eccfdfed,1,[],pat-265785b60b4e58b3,13,0,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-NoMemory,15,4179901:S05:space_filling:15,fbrt_lane_change_rear,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-NoMemory:0,regression,True,False,True,new-0250bdb83e46ff83abf11e1d,1,[],pat-eb5b7edd983eeede,14,0,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-NoMemory,16,4179901:S05:anchor_like:0,fbrt_lane_change_rear,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-NoMemory:0,regression,True,False,True,new-dbee18b7fc7044e5a74b6237,1,[],pat-4e43a340196db834,15,0,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-NoMemory,17,4179901:S05:space_filling:11,fbrt_lane_change_rear,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-NoMemory:0,regression,True,False,True,new-a0c970db6dfd1ac82300fac0,1,[],pat-c1c5a620cc78a2d4,16,0,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-NoMemory,18,4179901:S05:space_filling:7,fbrt_lane_change_rear,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-NoMemory:0,regression,False,False,False,new-7b258f36608b98d500f6b82c,1,[],,17,0,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-NoMemory,19,4179901:S05:space_filling:5,fbrt_lane_change_rear,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-NoMemory:0,regression,True,False,True,new-d219a9492abe8aa3876ce6f4,1,[],pat-f526f64a6a339b5e,18,0,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-NoMemory,20,4179901:S01:space_filling:12,fbrt_cutin,global_art_maximin,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-NoMemory:0,regression,False,False,False,new-39b095b12cdf959d3021e4ec,1,[],,19,0,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-Memory,1,4179901:S01:space_filling:6,fbrt_cutin,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-Memory:0,regression,False,False,False,new-70554bf2271fa59d21af8575,1,[],,0,1,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-Memory,2,4179901:S08:space_filling:13,fbrt_cutin_then_brake,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-Memory:0,regression,False,False,False,new-288612112438dda6d7f1f545,1,[],,1,1,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-Memory,3,4179901:S08:space_filling:7,fbrt_cutin_then_brake,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-Memory:0,regression,False,False,False,new-535a4620b41b130158a7ed5c,1,[],,2,1,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-Memory,4,4179901:S01:space_filling:12,fbrt_cutin,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-Memory:0,regression,False,False,False,new-39b095b12cdf959d3021e4ec,1,[],,3,1,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-Memory,5,4179901:S05:space_filling:7,fbrt_lane_change_rear,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-Memory:0,regression,False,False,False,new-7b258f36608b98d500f6b82c,1,[],,4,1,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-Memory,6,4179901:S06:space_filling:5,fbrt_moving_lead,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-Memory:0,regression,False,False,False,new-fdeba20511a44dce6c5e2090,1,[],,5,1,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-Memory,7,4179901:S02:space_filling:5,fbrt_cutout_static,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-Memory:0,regression,False,False,False,new-d74f64a35f8405bb608307fb,1,[],,6,1,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-Memory,8,4179901:S06:space_filling:14,fbrt_moving_lead,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-Memory:0,regression,False,False,False,new-5b74c53cbf5ca4b31bfa8488,1,[],,7,1,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-Memory,9,4179901:S01:space_filling:13,fbrt_cutin,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-Memory:0,regression,False,False,False,new-ac330f3a5545cb3737152201,1,[],,8,1,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-Memory,10,4179901:S05:space_filling:10,fbrt_lane_change_rear,global_art_maximin,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-Memory:0,regression,True,False,True,new-e7a946a18102b2dabddd5c1a,1,[],pat-8b89960488d7e294,9,1,compact_regression_mobil_ref_to_rear_guard_off,0
FBRT-Memory,11,4179901:S05:anchor_like:3,fbrt_lane_change_rear,posterior_mean_failure_probability,mobil_rear_guard_off_v2,compact_regression_mobil_ref_to_rear_guard_off:FBRT-Memory:0,regression,True,False,True,new-17dc3f7c06772e582087d6ba,1,"[""pat-8b89960488d7e294""]",pat-e804a8bb3fff856e,10,1,compact_regression_mobil_ref_to_rear_guard_off,0
